date,value
2017-09-30,0.0
2017-10-01,0.0
2017-10-02,14.0
2017-10-03,28.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-07,0.0
2017-10-08,16.0
2017-10-09,0.0
2017-10-10,14.0
2017-10-11,14.0
2017-10-12,14.0
2017-10-13,15.0
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,14.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-21,0.0
2017-10-22,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,28.0
2017-10-27,0.0
2017-10-28,16.0
2017-10-29,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,14.0
2017-11-03,15.0
2017-11-04,0.0
2017-11-05,0.0
2017-11-06,14.0
2017-11-07,0.0
2017-11-08,14.0
2017-11-09,14.0
2017-11-10,0.0
2017-11-11,0.0
2017-11-12,16.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,41.0
2017-11-16,82.0
2017-11-17,100.0
2017-11-18,0.0
2017-11-19,0.0
2017-11-20,55.0
2017-11-21,41.0
2017-11-22,14.0
2017-11-23,14.0
2017-11-24,0.0
2017-11-25,16.0
2017-11-26,0.0
2017-11-27,54.0
2017-11-28,14.0
2017-11-29,0.0
2017-11-30,42.0
2017-12-01,0.0
2017-12-02,0.0
2017-12-03,0.0
2017-12-04,14.0
2017-12-05,41.0
2017-12-06,0.0
2017-12-07,14.0
2017-12-08,15.0
2017-12-09,0.0
2017-12-10,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,28.0
2017-12-14,14.0
2017-12-15,15.0
2017-12-16,0.0
2017-12-17,0.0
2017-12-18,0.0
2017-12-19,14.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-23,0.0
2017-12-24,0.0
2017-12-25,0.0
2017-12-26,0.0
2017-12-27,0.0
2017-12-28,15.0
2017-12-29,31.0
2017-12-30,17.0
2017-12-31,17.0
2018-01-01,17.0
2018-01-02,14.0
2018-01-03,0.0
2018-01-04,28.0
2018-01-05,0.0
2018-01-06,0.0
2018-01-07,0.0
2018-01-08,0.0
2018-01-09,54.0
2018-01-10,27.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-13,0.0
2018-01-14,0.0
2018-01-15,14.0
2018-01-16,0.0
2018-01-17,26.0
2018-01-18,13.0
2018-01-19,14.0
2018-01-20,0.0
2018-01-21,0.0
2018-01-22,0.0
2018-01-23,53.0
2018-01-24,0.0
2018-01-25,13.0
2018-01-26,14.0
2018-01-27,15.0
2018-01-28,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,26.0
2018-02-01,27.0
2018-02-02,0.0
2018-02-03,0.0
2018-02-04,15.0
2018-02-05,54.0
2018-02-06,13.0
2018-02-07,0.0
2018-02-08,13.0
2018-02-09,14.0
2018-02-10,15.0
2018-02-11,0.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,14.0
2018-02-15,14.0
2018-02-16,14.0
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,14.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-22,13.0
2018-02-23,0.0
2018-02-24,0.0
2018-02-25,15.0
2018-02-26,26.0
2018-02-27,13.0
2018-02-28,26.0
2018-03-01,13.0
2018-03-02,0.0
2018-03-03,15.0
2018-03-04,0.0
2018-03-05,0.0
2018-03-06,26.0
2018-03-07,79.0
2018-03-08,13.0
2018-03-09,14.0
2018-03-10,15.0
2018-03-11,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,53.0
2018-03-16,27.0
2018-03-17,0.0
2018-03-18,0.0
2018-03-19,13.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-24,16.0
2018-03-25,0.0
2018-03-26,0.0
